TradeDate;SecurityId;ISIN;SecShortName;IssuerName;SecCategory;QuoteList;CurrencyId;SecCurrencyId;FaceValue;SettlementCurrency;AccruedInterest;IsAddress;SettType;TradeMode;TotalVolume;TotalAmount;TotalDealCount;MaxDealPrice;MinDealPrice;ClosePrice;PrevClose;TrendClose;WAPrice;MarketPrice2;MP2Volume;MarketPrice3;MP3Volume;CurrentPrice;FirstCurrentPrice;TrendCurrentPrice;AverageDailyVolume;ClearingPrice;TrendClearingPrice;MornOpenVolume;MornOpenAmount;MornOpenPrice;MornLastVolume;MornLastAmount;MornLastPrice;MornMaxDealPrice;MornMinDealPrice;MornTotalVolume;MornTotalAmount;MornTotalCount;MornWAPrice;MornCurrentPrice;MainOpenVolume;MainOpenAmount;MainOpenPrice;MainLastVolume;MainLastAmount;MainLastPrice;MainMaxDealPrice;MainMinDealPrice;MainTotalVolume;MainTotalAmount;MainTotalCount;MainWAPrice;MainCurrentPrice;EveOpenVolume;EveOpenAmount;EveOpenPrice;EveLastVolume;EveLastAmount;EveLastPrice;EveMaxDealPrice;EveMinDealPrice;EveTotalVolume;EveTotalAmount;EveTotalCount;EveWAPrice;EveCurrentPrice
2023-07-14;MS;US6174464486;Morgan Stanley;Morgan Stanley;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.01000000;USD;;Y;T0T1;Режим торгов адресное репо;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;1982.83;23.00;86.21000000;1982.83;23.00;86.21000000;0.00000000;0.00000000;1982.83;23.00;1;0.00000000;0.00000000;172.42;2.00;9.00000000;172.42;2.00;9.00000000;9.00000000;9.00000000;172.42;2.00;1;9.00000000;0.00000000
2023-07-14;MET;US59156R1086;MetLife, Inc.;MetLife, Inc.;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.01000000;USD;;Y;T0T1;Режим торгов адресное репо;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;BAC;US0605051046;Bank of America Corporation;Bank of America Corporation;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.01000000;USD;;Y;T0T1;Режим торгов адресное репо;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;1438.64;49.00;29.36000000;504.39;17.00;29.67000000;10.00000000;-10.00000000;3977.86;134.00;16;5.96000000;0.00000000;13648.20;460.00;-8.00000000;5934.00;200.00;7.00000000;10.00000000;-10.00000000;323517.33;10904.00;115;6.43000000;0.00000000
2023-07-14;NEM;US6516391066;Newmont Corporation;Newmont Corporation;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;1.60000000;USD;;Y;T0T1;Режим торгов адресное репо;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;2271.50;50.00;45.43000000;908.60;20.00;45.43000000;10.00000000;-8.00000000;4315.85;95.00;8;0.43000000;0.00000000;136.29;3.00;-10.00000000;2271.50;50.00;7.00000000;10.00000000;-10.00000000;34708.52;764.00;26;7.65000000;0.00000000
2023-07-14;DAL;US2473617023;Delta Air Lines, Inc.;Delta Air Lines, Inc.;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.00010000;USD;;Y;T0T1;Режим торгов адресное репо;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;47.68;1.00;47.68000000;572.52;12.00;47.71000000;10.00000000;-9.00000000;5647.39;118.00;8;7.86000000;0.00000000;47680.00;1000.00;-6.50000000;95.36;2.00;9.93000000;10.00000000;-10.00000000;58267.23;1222.00;25;-4.40000000;0.00000000
2023-07-14;BA;US0970231058;THE BOEING COMPANY;THE BOEING COMPANY;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;5.00000000;USD;;Y;T0T1;Режим торгов адресное репо;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;1302.66;6.00;217.11000000;216.85;1.00;216.85000000;10.00000000;-9.00000000;37953.17;175.00;17;7.25000000;0.00000000;13227.85;61.00;-8.00000000;4337.00;20.00;7.00000000;10.00000000;-10.00000000;457750.40;2111.00;82;-1.79000000;0.00000000
2023-07-14;AAPL;US0378331005;Apple Inc.;Apple Inc.;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.00001000;USD;;Y;T0T1;Режим торгов адресное репо;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;571.95;3.00;190.65000000;5147.01;27.00;190.63000000;10.00000000;-16.00000000;106055.43;557.00;56;-6.15000000;0.00000000;21890.25;115.00;-7.00000000;3235.95;17.00;6.86000000;10.00000000;-10.00000000;1641954.45;8626.00;250;-3.58000000;0.00000000
2023-07-14;GILD;US3755581036;GILEAD SCIENCES, INC.;GILEAD SCIENCES, INC.;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.00100000;USD;;Y;T0T1;Режим торгов адресное репо;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;460.26;6.00;76.71000000;997.23;13.00;76.71000000;8.11000000;0.00000000;1457.49;19.00;2;2.56000000;0.00000000;76.71;1.00;1.33000000;76.71;1.00;1.33000000;1.33000000;1.33000000;76.71;1.00;1;1.33000000;0.00000000
2023-07-14;CAT;US1491231015;Caterpillar Inc.;Caterpillar Inc.;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;1.00000000;USD;;Y;T0;Режим переговорных сделок;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;CAT;US1491231015;Caterpillar Inc.;Caterpillar Inc.;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;1.00000000;USD;;Y;T1;Режим переговорных сделок;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;CAT;US1491231015;Caterpillar Inc.;Caterpillar Inc.;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;1.00000000;USD;;Y;T2;Режим переговорных сделок;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;PM;US7181721090;Philip Morris International Inc.;Philip Morris International Inc.;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.00000000;USD;;Y;T0;Режим переговорных сделок;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;PM;US7181721090;Philip Morris International Inc.;Philip Morris International Inc.;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.00000000;USD;;Y;T1;Режим переговорных сделок;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;PM;US7181721090;Philip Morris International Inc.;Philip Morris International Inc.;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.00000000;USD;;Y;T2;Режим переговорных сделок;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;KO;US1912161007;THE COCA-COLA COMPANY;THE COCA-COLA COMPANY;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.25000000;USD;;Y;T0;Режим переговорных сделок;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;KO;US1912161007;THE COCA-COLA COMPANY;THE COCA-COLA COMPANY;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.25000000;USD;;Y;T1;Режим переговорных сделок;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;KO;US1912161007;THE COCA-COLA COMPANY;THE COCA-COLA COMPANY;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.25000000;USD;;Y;T2;Режим переговорных сделок;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;F;US3453708600;Ford Motor Company;Ford Motor Company;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.01000000;USD;;Y;T0;Режим переговорных сделок;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;PG;US7427181091;The Procter & Gamble Company;The Procter & Gamble Company;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.00000000;USD;;Y;T0;Режим переговорных сделок;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;PG;US7427181091;The Procter & Gamble Company;The Procter & Gamble Company;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.00000000;USD;;Y;T1;Режим переговорных сделок;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;PG;US7427181091;The Procter & Gamble Company;The Procter & Gamble Company;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.00000000;USD;;Y;T2;Режим переговорных сделок;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;WMT;US9311421039;Walmart Inc.;Walmart Inc.;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.10000000;USD;;Y;T0;Режим переговорных сделок;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;WMT;US9311421039;Walmart Inc.;Walmart Inc.;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.10000000;USD;;Y;T1;Режим переговорных сделок;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;WMT;US9311421039;Walmart Inc.;Walmart Inc.;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.10000000;USD;;Y;T2;Режим переговорных сделок;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;AMZN;US0231351067;Amazon.com, Inc.;Amazon.com, Inc.;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.01000000;USD;;Y;T0;Режим переговорных сделок;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;ETLN@GR;US29760G1031;Etalon Group PLC, GDR RUB;The Bank of New York Mellon;;Out of list;RUB;RUB;0.00000000;RUB;;Y;T0T1;Режим торгов адресное репо;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;AMZN;US0231351067;Amazon.com, Inc.;Amazon.com, Inc.;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.01000000;USD;;Y;T1;Режим переговорных сделок;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;AMZN;US0231351067;Amazon.com, Inc.;Amazon.com, Inc.;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.01000000;USD;;Y;T2;Режим переговорных сделок;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;F;US3453708600;Ford Motor Company;Ford Motor Company;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.01000000;USD;;Y;T1;Режим переговорных сделок;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;F;US3453708600;Ford Motor Company;Ford Motor Company;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.01000000;USD;;Y;T2;Режим переговорных сделок;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;DIS;US2546871060;The Walt Disney Company;The Walt Disney Company;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.01000000;USD;;Y;T0;Режим переговорных сделок;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;DIS;US2546871060;The Walt Disney Company;The Walt Disney Company;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.01000000;USD;;Y;T1;Режим переговорных сделок;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;DIS;US2546871060;The Walt Disney Company;The Walt Disney Company;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.01000000;USD;;Y;T2;Режим переговорных сделок;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;SBUX;US8552441094;Starbucks Corporation;Starbucks Corporation;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.00100000;USD;;Y;T0;Режим переговорных сделок;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;SBUX;US8552441094;Starbucks Corporation;Starbucks Corporation;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.00100000;USD;;Y;T1;Режим переговорных сделок;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;SBUX;US8552441094;Starbucks Corporation;Starbucks Corporation;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.00100000;USD;;Y;T2;Режим переговорных сделок;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;MCD;US5801351017;McDonald's Corporation;McDonald's Corporation;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.01000000;USD;;Y;T0;Режим переговорных сделок;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;ETLN@GR;US29760G1031;Etalon Group PLC, GDR RUB;The Bank of New York Mellon;;Out of list;RUB;RUB;0.00000000;RUB;;Y;T0T2;Режим торгов адресное репо;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;MCD;US5801351017;McDonald's Corporation;McDonald's Corporation;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.01000000;USD;;Y;T1;Режим переговорных сделок;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;MCD;US5801351017;McDonald's Corporation;McDonald's Corporation;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.01000000;USD;;Y;T2;Режим переговорных сделок;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;FSLR;US3364331070;First Solar, Inc.;First Solar, Inc.;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.00100000;USD;;Y;T0;Режим переговорных сделок;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;FSLR;US3364331070;First Solar, Inc.;First Solar, Inc.;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.00100000;USD;;Y;T1;Режим переговорных сделок;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;FSLR;US3364331070;First Solar, Inc.;First Solar, Inc.;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.00100000;USD;;Y;T2;Режим переговорных сделок;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;VLO;US91913Y1001;Valero Energy Corporation;Valero Energy Corporation;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.01000000;USD;;Y;T0;Режим переговорных сделок;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;VLO;US91913Y1001;Valero Energy Corporation;Valero Energy Corporation;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.01000000;USD;;Y;T1;Режим переговорных сделок;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;VLO;US91913Y1001;Valero Energy Corporation;Valero Energy Corporation;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.01000000;USD;;Y;T2;Режим переговорных сделок;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
